,Country,Plant,Capacity (MW),Status,Status 2016 (done by Data4Good),Status 2017 (done by Data4Good),Status 2018 (done by Data4Good),Status 2019 (done by Data4Good),Combustion technology,Coal type,Latitude,Longitude,Annual CO2 (million tonnes / annum),Annual CO2 emissions (millions of tonnes) in 2016,Annual CO2 emissions (millions of tonnes) in 2017,Annual CO2 emissions (millions of tonnes) in 2018,Annual CO2 emissions (millions of tonnes) in 2019
1761,China,Guixi power station,125,retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Bituminous,28.289140000000003,117.2235,0.7667642909000001,,,,
1762,China,Guixi power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,28.289140000000003,117.2235,1.522952523,1.522952523,1.522952523,1.522952523,1.522952523
1763,China,Guixi power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,28.289140000000003,117.2235,1.522952523,1.522952523,1.522952523,1.522952523,1.522952523
1764,China,Guixi power station,640,Operating,Operating,Operating,Operating,Operating,Supercritical,Bituminous,28.289140000000003,117.2235,2.616309459,2.616309459,2.616309459,2.616309459,2.616309459
1765,China,Guixi power station,640,Operating,Operating,Operating,Operating,Operating,Supercritical,Bituminous,28.289140000000003,117.2235,2.616309459,2.616309459,2.616309459,2.616309459,2.616309459
1766,China,Guiyang power station,100,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,ANTH,26.54733,106.6851,0.6374032118,,,,
1767,China,Guiyang power station,100,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,ANTH,26.54733,106.6851,0.6374032118,,,,
1768,China,Guiyang power station,200,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,ANTH,26.54733,106.6851,1.274806424,,,,
1769,China,Guiyang power station,200,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,ANTH,26.54733,106.6851,1.274806424,,,,
1770,China,Guiyang Zhonghua Kailin power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,unknown,27.15904,106.7002,1.40236754,,,,
1771,China,Guiyang Zhonghua Kailin power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,unknown,27.15904,106.7002,1.40236754,,,,
1772,China,Guiyang Zhonghua Kailin power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,unknown,27.15904,106.7002,1.40236754,,,,
1773,China,Guiyang Zhonghua Kailin power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,unknown,27.15904,106.7002,1.40236754,,,,
1774,China,Guiyang Zhonghua Kailin power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,unknown,27.15904,106.7002,1.40236754,,,,
1775,China,Guizhou Dalong power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,27.29556,109.0147,1.522952523,1.522952523,1.522952523,1.522952523,1.522952523
1776,China,Guizhou Dalong power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,27.29556,109.0147,1.522952523,1.522952523,1.522952523,1.522952523,1.522952523
1777,China,Guizhou Fa'er power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,26.32593,104.7706,2.836351501,2.836351501,2.836351501,2.836351501,2.836351501
1778,China,Guizhou Fa'er power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,26.32593,104.7706,2.836351501,2.836351501,2.836351501,2.836351501,2.836351501
1779,China,Guizhou Fa'er power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,26.32593,104.7706,2.836351501,2.836351501,2.836351501,2.836351501,2.836351501
1780,China,Guizhou Fa'er power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Sub-bit,26.32593,104.7706,2.836351501,2.836351501,2.836351501,2.836351501,2.836351501
1781,China,Guizhou Fa'er power station,600,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,Sub-bit,26.32593,104.7706,2.549759163,,,,
1782,China,Guizhou Fa'er power station,600,Cancelled,Not operating,Not operating,Not operating,Not operating,unknown,Sub-bit,26.32593,104.7706,2.549759163,,,,
1783,China,Guodian Anlu power station,660,Cancelled,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,31.26667,113.6667,2.6961962319999997,,,,
1784,China,Guodian Anlu power station,660,Cancelled,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,31.26667,113.6667,2.6961962319999997,,,,
1785,China,Guodian Anshun power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH,26.219640000000002,105.6873,1.714394846,1.714394846,1.714394846,1.714394846,1.714394846
1786,China,Guodian Anshun power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH,26.219640000000002,105.6873,1.714394846,1.714394846,1.714394846,1.714394846,1.714394846
1787,China,Guodian Anshun power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH,26.219640000000002,105.6873,1.582518319,1.582518319,1.582518319,1.582518319,1.582518319
1788,China,Guodian Anshun power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,ANTH,26.219640000000002,105.6873,1.582518319,1.582518319,1.582518319,1.582518319,1.582518319
1789,China,Guodian Anshun power station,660,permitted,Not operating,Not operating,Not operating,Not operating,Supercritical,ANTH,26.219640000000002,105.6873,2.8035961460000003,,,,
1790,China,Guodian Anshun power station,660,permitted,Not operating,Not operating,Not operating,Not operating,Supercritical,ANTH,26.219640000000002,105.6873,2.8035961460000003,,,,
1791,China,Guodian Bachu power station,350,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,39.785,78.55,1.6360954630000002,,,,
1792,China,Guodian Bachu power station,350,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,39.785,78.55,1.6360954630000002,,,,
1793,China,Guodian Baoji-2 power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,34.49803,107.2182,1.649865233,1.649865233,1.649865233,1.649865233,1.649865233
1794,China,Guodian Baoji-2 power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,34.49803,107.2182,1.649865233,1.649865233,1.649865233,1.649865233,1.649865233
1795,China,Guodian Baoji-2 power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,34.49803,107.2182,1.649865233,1.649865233,1.649865233,1.649865233,1.649865233
1796,China,Guodian Baoji-2 power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,34.49803,107.2182,1.522952523,1.522952523,1.522952523,1.522952523,1.522952523
1797,China,Guodian Baoji-2 power station,660,Operating,Operating,Operating,Operating,Operating,Supercritical,Unknown,34.49803,107.2182,2.740850353,2.740850353,2.740850353,2.740850353,2.740850353
1798,China,Guodian Baoji-2 power station,660,Operating,Operating,Operating,Operating,Operating,Supercritical,Unknown,34.49803,107.2182,2.740850353,2.740850353,2.740850353,2.740850353,2.740850353
1799,China,Guodian Baoji-2 power station,1 000,Cancelled,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,34.49803,107.2182,4.085145806,,,,
1800,China,Guodian Baoji-2 power station,1 000,Cancelled,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,34.49803,107.2182,4.085145806,,,,
1801,China,Guodian Baoqing power station,660,Operating,Operating,Operating,Operating,Operating,Supercritical,Bituminous,27.2014,111.396,2.69806913,2.69806913,2.69806913,2.69806913,2.69806913
1802,China,Guodian Baoqing power station,660,Operating,Operating,Operating,Operating,Operating,Supercritical,Bituminous,27.2014,111.396,2.69806913,2.69806913,2.69806913,2.69806913,2.69806913
1803,China,Guodian Baoqing power station,1 000,Cancelled,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,27.2014,111.396,4.085145806,,,,
1804,China,Guodian Baoqing power station,1 000,Cancelled,Not operating,Not operating,Not operating,Not operating,Ultra-super,Unknown,27.2014,111.396,4.085145806,,,,
1805,China,Guodian Beilun power station,630,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,29.942729999999997,121.8131,3.198200298,3.198200298,3.198200298,3.198200298,3.198200298
1806,China,Guodian Beilun power station,630,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,29.942729999999997,121.8131,3.198200298,3.198200298,3.198200298,3.198200298,3.198200298
1807,China,Guodian Beilun power station,660,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,29.942729999999997,121.8131,3.35049555,3.35049555,3.35049555,3.35049555,3.35049555
1808,China,Guodian Beilun power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,29.942729999999997,121.8131,3.045905045,3.045905045,3.045905045,3.045905045,3.045905045
1809,China,Guodian Beilun power station,600,Operating,Operating,Operating,Operating,Operating,Subcritical,Bituminous,29.942729999999997,121.8131,3.045905045,3.045905045,3.045905045,3.045905045,3.045905045
1810,China,Guodian Beilun power station,1 000,Operating,Operating,Operating,Operating,Operating,Ultra-super,Bituminous,29.942729999999997,121.8131,4.423520006,4.423520006,4.423520006,4.423520006,4.423520006
1811,China,Guodian Beilun power station,1 000,Operating,Operating,Operating,Operating,Operating,Ultra-super,Bituminous,29.942729999999997,121.8131,4.423520006,4.423520006,4.423520006,4.423520006,4.423520006
1812,China,Guodian Beitun power station,330,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,47.32503,87.76778,1.559993325,,,,
1813,China,Guodian Beitun power station,330,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,47.32503,87.76778,1.559993325,,,,
1814,China,Guodian Changchun power station,70,retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,43.915490000000005,125.3287,0.4361964808,,,,
1815,China,Guodian Changchun power station,70,retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,43.915490000000005,125.3287,0.4361964808,,,,
1816,China,Guodian Changchun power station,350,Operating,Operating,Operating,Operating,Operating,Supercritical,Unknown,44.03976,125.2213,1.598829372,1.598829372,1.598829372,1.598829372,1.598829372
1817,China,Guodian Changchun power station,350,Operating,Operating,Operating,Operating,Operating,Supercritical,Unknown,44.03976,125.2213,1.598829372,1.598829372,1.598829372,1.598829372,1.598829372
1818,China,Guodian Changyuan Jingzhou power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,30.296999999999997,112.3091,1.547100818,1.547100818,1.547100818,1.547100818,1.547100818
1819,China,Guodian Changyuan Jingzhou power station,300,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,30.296999999999997,112.3091,1.547100818,1.547100818,1.547100818,1.547100818,1.547100818
1820,China,Guodian Changyuan Jingzhou power station,350,Pre-permit,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,30.296999999999997,112.3091,1.598829372,,,,
1821,China,Guodian Changyuan Jingzhou power station,350,Pre-permit,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,30.296999999999997,112.3091,1.598829372,,,,
1822,China,Guodian Changyuan Shashi power station,60,retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,30.296999999999997,112.3091,0.3738826978,,,,
1823,China,Guodian Changyuan Shashi power station,55,retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,30.296999999999997,112.3091,0.34272580630000005,,,,
1824,China,Guodian Chifeng Lindong power station,2 000,Cancelled,Not operating,Not operating,Not operating,Not operating,Unknown,Unknown,43.967,119.376,8.499197211,,,,
1825,China,Guodian Chongzuo power station,1 000,announced,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,22.483179999999997,107.5145,4.152803565,,,,
1826,China,Guodian Chongzuo power station,1 000,announced,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,22.483179999999997,107.5145,4.152803565,,,,
1827,China,Guodian Chongzuo power station,600,Cancelled,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,22.47971,107.47399999999999,2.491682139,,,,
1828,China,Guodian Chongzuo power station,600,Cancelled,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,22.47971,107.47399999999999,2.491682139,,,,
1829,China,Guodian Dananhu power station,660,Operating,Operating,Operating,Operating,Operating,Ultra-super,Unknown,42.32025,93.19141,2.6961962319999997,2.6961962319999997,2.6961962319999997,2.6961962319999997,2.6961962319999997
1830,China,Guodian Dananhu power station,660,Operating,Operating,Operating,Operating,Operating,Ultra-super,Unknown,42.32025,93.19141,2.6961962319999997,2.6961962319999997,2.6961962319999997,2.6961962319999997,2.6961962319999997
1831,China,Guodian Dawukou power station,110,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,39.03552,106.3846,0.6854516126000001,,,,
1832,China,Guodian Dawukou power station,110,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,39.03552,106.3846,0.6854516126000001,,,,
1833,China,Guodian Dawukou power station,110,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,39.03552,106.3846,0.6854516126000001,,,,
1834,China,Guodian Dawukou power station,110,Retired,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,39.03552,106.3846,0.6854516126000001,,,,
1835,China,Guodian Dawukou power station,330,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,39.03552,106.3846,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001
1836,China,Guodian Dawukou power station,330,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,39.03552,106.3846,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001
1837,China,Guodian Dawukou power station,350,Shelved,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,39.03552,106.3846,1.598829372,,,,
1838,China,Guodian Dawukou power station,350,Shelved,Not operating,Not operating,Not operating,Not operating,Supercritical,Unknown,39.03552,106.3846,1.598829372,,,,
1839,China,Guodian Dongsheng power station,330,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,39.82277,110.0342,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001
1840,China,Guodian Dongsheng power station,330,Operating,Operating,Operating,Operating,Operating,Subcritical,Unknown,39.82277,110.0342,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001,1.7018109000000001
1841,China,Guodian Dongsheng power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,39.82277,110.0342,1.41817575,,,,
1842,China,Guodian Dongsheng power station,300,Cancelled,Not operating,Not operating,Not operating,Not operating,Subcritical,Unknown,39.82277,110.0342,1.41817575,,,,
1843,China,Guodian Duyun power station,600,Operating,Operating,Operating,Operating,Operating,Supercritical,Bituminous,26.63042,107.5424,2.4527901180000002,2.4527901180000002,2.4527901180000002,2.4527901180000002,2.4527901180000002
