,latitude,longitude,Data source,CO2/CO2e emissions source,CO2/CO2e emissions (in tonnes per year),CO2 or CO2e
5007,51.5231414,-0.622745,Sandbag,Combustion,11.0,CO2e
5011,52.9568028,-1.0701931,Sandbag,Combustion,2703.0,CO2e
5012,53.06327312,-1.409096448,Sandbag,Combustion,4842.0,CO2e
5013,52.7360256,0.3940085,Sandbag,Combustion,152270.0,CO2e
5014,57.14466933,-2.295979973,Sandbag,Combustion,193413.0,CO2e
5016,52.9895475,-3.0613479,Sandbag,Combustion,16167.0,CO2e
5018,52.5004517,-2.1849111,Sandbag,Combustion,12303.0,CO2e
5024,53.38295389,-2.543752869,Sandbag,Combustion,7484.0,CO2e
5025,52.00559395,-0.738202268,Sandbag,Combustion,8489.0,CO2e
5028,50.4226597,-3.5917632,Sandbag,Combustion,9387.0,CO2e
5030,52.3909777,-1.2670017,Sandbag,Combustion,14788.0,CO2e
5031,53.2702394,-1.3502635,Sandbag,Combustion,4870.0,CO2e
5032,50.9465091,-1.4839988,Sandbag,Combustion,10803.0,CO2e
5033,57.1275736,-2.0747273,Sandbag,Combustion,5878.0,CO2e
5034,53.0777986,-2.175459176,Sandbag,Combustion,11860.0,CO2e
5035,55.8638808,-4.242551157,Sandbag,Combustion,17031.0,CO2e
5036,52.9117002,-1.413123,Sandbag,Combustion,12521.0,CO2e
5041,57.14107479,-2.093225337,Sandbag,Combustion,128831.0,CO2e
5042,51.5935507,-3.797746,Sandbag,Combustion,6891.0,CO2e
5066,52.36733931,-0.696739612,Sandbag,Combustion,34351.0,CO2e
5071,53.74626813,-0.269771218,Sandbag,Combustion,23365.0,CO2e
5072,51.49739301,-0.135101511,Sandbag,Power and heat,14562.0,CO2e
5073,52.31261008,-1.949437089,Sandbag,Power and heat,25.0,CO2e
5075,52.92368763,-1.190885358,Sandbag,Chemicals,52256.0,CO2e
5076,53.41542724,-1.334552922,Sandbag,Cement and Lime,194549.0,CO2e
5077,50.8252825,-0.3570797,Sandbag,Combustion,11152.0,CO2e
5078,53.3524496,-2.7680571,Sandbag,Chemicals,2741.0,CO2e
5081,51.75213265,-1.263980862,Sandbag,Combustion,7601.0,CO2e
5083,53.38332895,-2.714982758,Sandbag,Chemicals,7034.0,CO2e
5085,50.37087922,-4.178306228,Sandbag,Combustion,6550.0,CO2e
5086,51.7511241,-1.579393301,Sandbag,Combustion,11350.0,CO2e
5087,53.40331752,-2.4661257,Sandbag,Ceramics,4668.0,CO2e
5088,52.94935802,-1.141043644,Sandbag,Power and heat,1815.0,CO2e
5089,53.1718654,-2.8618591,Sandbag,Combustion,311.0,CO2e
5092,52.4373015,-1.7824593,Sandbag,Combustion,64805.0,CO2e
5097,57.13857021,-2.112996409,Sandbag,Combustion,181344.0,CO2e
5100,53.6331335,-0.252185908,Sandbag,Mineral oil,2075257.0,CO2e
5101,52.17615645,1.017541184,Sandbag,Combustion,23246.0,CO2e
5102,53.5148115,-2.5467822,Sandbag,Glass,28698.0,CO2e
5103,51.6401841,-0.4734045,Sandbag,Combustion,616.0,CO2e
5108,51.28775125,1.344352769,Sandbag,Combustion,1824.0,CO2e
5111,52.8881893,-1.5722043,Sandbag,Combustion,19635.0,CO2e
5112,51.5114768,-2.673441206,Sandbag,Combustion,8341.0,CO2e
5113,51.09424795,1.122299797,Sandbag,Power and heat,2457.0,CO2e
5114,50.97382683,-2.912704057,Sandbag,Power and heat,1930.0,CO2e
5119,51.50816671,0.026071434,Sandbag,Power and heat,5371.0,CO2e
5121,51.45149525,-0.98363425,Sandbag,Power and heat,7884.0,CO2e
5122,50.62849869,-2.47845479,Sandbag,Power and heat,7293.0,CO2e
5128,53.57328721,-1.438159994,Sandbag,Glass,153522.0,CO2e
5131,52.5140198,-1.798346,Sandbag,Combustion,17689.0,CO2e
5135,52.3794018,-1.5632232,Sandbag,Combustion,27342.0,CO2e
5137,53.30044359,-2.933072693,Sandbag,Combustion,20426.0,CO2e
5139,57.11416799,-2.08422479,Sandbag,Combustion,150434.0,CO2e
5141,53.28256707,-2.878281664,Sandbag,Chemicals,11311.0,CO2e
5142,53.27549205,-2.11398998,Sandbag,Combustion,48593.0,CO2e
5143,51.61588378,-3.834101702,Sandbag,Power and heat,339161.0,CO2e
5144,53.73671228,-0.23749621,Sandbag,Chemicals,339849.0,CO2e
5145,52.48943893,-1.931036699,Sandbag,Combustion,7530.0,CO2e
5146,53.44268368,-1.322170011,Sandbag,Iron and steel,75459.0,CO2e
5147,53.229516,-3.0394849,Sandbag,Pulp and paper,16625.0,CO2e
5148,54.41920397,-3.500704445,Sandbag,Combustion,268819.0,CO2e
5149,51.1564277,-0.1621556,Sandbag,Combustion,9974.0,CO2e
5150,51.5449509,-0.4816672,Sandbag,Combustion,204796.0,CO2e
5151,50.9025349,-1.404189,Sandbag,Power and heat,885062.0,CO2e
5152,51.5005829,-0.1538727,Sandbag,Combustion,23781.0,CO2e
5154,53.1650183,-2.9875151,Sandbag,Combustion,35321.0,CO2e
5155,55.2043262,-1.521863417,Sandbag,Power and heat,13528.0,CO2e
5156,57.1423037,-2.148884947,Sandbag,Combustion,264536.0,CO2e
5159,50.0935561,-5.271185807,Sandbag,Combustion,2861.0,CO2e
5160,51.627422,-0.7484153,Sandbag,Power and heat,1830.0,CO2e
5161,52.59972245,-2.095555065,Sandbag,Combustion,10777.0,CO2e
5163,50.80111881,-1.108300304,Sandbag,Combustion,16453.0,CO2e
5166,50.7003707,-1.2952039,Sandbag,Combustion,20837.0,CO2e
5167,50.8526637,-1.1783134,Sandbag,Combustion,1405.0,CO2e
5168,53.80686167,-1.555220894,Sandbag,Power and heat,40887.0,CO2e
5172,53.43021724,-2.397428436,Sandbag,Chemicals,20705.0,CO2e
5173,54.55280335,-1.916094,Sandbag,Combustion,13755.0,CO2e
5175,52.6223244,1.240794025,Sandbag,Power and heat,15879.0,CO2e
5177,51.5778573,-2.9684925,Sandbag,Chemicals,48491.0,CO2e
5179,53.46637222,-2.234634905,Sandbag,Combustion,21958.0,CO2e
5180,51.18951388,-1.010866895,Sandbag,Combustion,9121.0,CO2e
5181,52.45262454,-1.931366571,Sandbag,Combustion,36507.0,CO2e
5184,53.3465055,-2.835028,Sandbag,Combustion,36381.0,CO2e
5185,51.49284837,0.167720795,Sandbag,Combustion,68338.0,CO2e
5187,53.26131095,-2.137284556,Sandbag,Combustion,10591.0,CO2e
5189,53.79651354,-1.42661512,Sandbag,Combustion,15432.0,CO2e
5190,53.31898877,-3.268936645,Sandbag,Chemicals,20641.0,CO2e
5191,57.14272125,-2.12163478,Sandbag,Combustion,128190.0,CO2e
5192,51.50032058,-0.133115938,Sandbag,Power and heat,4574.0,CO2e
5195,53.3184905,-1.140161604,Sandbag,Combustion,11448.0,CO2e
5196,51.5516909,-2.9662145,Sandbag,Power and heat,486.0,CO2e
5197,51.9435528,1.2455983,Sandbag,Mineral oil,20452.0,CO2e
5199,53.1476725,-1.157902,Sandbag,Combustion,2615.0,CO2e
5202,53.35528329,-2.279688749,Sandbag,Combustion,6648.0,CO2e
5203,57.11906176,-2.08712584,Sandbag,Combustion,30526.0,CO2e
5204,52.8562299,1.46944,Sandbag,Combustion,15801.0,CO2e
5205,53.3806227,-2.6710827,Sandbag,Power and heat,1192609.0,CO2e
5210,54.72801885,-5.765626771,Sandbag,Power and heat,1010033.0,CO2e
5219,50.83068936,-1.354494594,Sandbag,Chemicals,679828.0,CO2e
5220,54.19091505,-3.063582465,Sandbag,Combustion,8583.0,CO2e
5223,56.076903,-3.871414,Sandbag,Combustion,82094.0,CO2e
5229,56.201172,-3.014363053,Sandbag,Combustion,5896.0,CO2e
5234,60.16696404,-1.164716693,Sandbag,Power and heat,72678.0,CO2e
5235,58.9810371,-2.9645183,Sandbag,Power and heat,1651.0,CO2e
5237,58.20842,-6.3881077,Sandbag,Power and heat,3430.0,CO2e
5240,57.47813688,-1.788340261,Sandbag,Power and heat,1578522.0,CO2e
5242,53.5825488,-0.065657314,Sandbag,Power and heat,86646.0,CO2e
5244,54.8958461,-5.0144396,Sandbag,Combustion,9979.0,CO2e
5246,55.84903014,-4.241061349,Sandbag,Combustion,20484.0,CO2e
5247,55.05423735,-3.646122152,Sandbag,Power and heat,16735.0,CO2e
5248,55.584762,-4.6395919,Sandbag,Pulp and paper,12790.0,CO2e
5249,55.26071031,-4.833419053,Sandbag,Combustion,70919.0,CO2e
5252,55.87211506,-4.289746757,Sandbag,Combustion,15531.0,CO2e
5253,55.7147278,-4.7217674,Sandbag,Combustion,85563.0,CO2e
5254,55.95278932,-3.202566938,Sandbag,Power and heat,1283098.0,CO2e
5255,56.055118,-4.818251,Sandbag,Combustion,14990.0,CO2e
5256,56.04593033,-4.872392979,Sandbag,Combustion,5490.0,CO2e
5259,52.4683973,-1.722817641,Sandbag,Cement and Lime,713574.0,CO2e
5260,52.4657718,-1.7207109,Sandbag,Cement and Lime,478483.0,CO2e
5262,52.4499058,-2.2231746,Sandbag,Power and heat,8711.0,CO2e
5266,52.7584425,-1.248217168,Sandbag,Combustion,12122.0,CO2e
5269,54.61024992,-1.176629402,Sandbag,Combustion,46253.0,CO2e
5272,51.6513456,-3.0276774,Sandbag,Glass,28743.0,CO2e
5275,57.1467019,-2.2726945,Sandbag,Combustion,85546.0,CO2e
5276,57.19657192,-2.182743201,Sandbag,Combustion,108328.0,CO2e
5278,57.1433381,-2.1097509,Sandbag,Combustion,91847.0,CO2e
5280,50.6543838,-2.0401175,Sandbag,Combustion,72137.0,CO2e
5284,60.457415,-1.274202069,Sandbag,Power and heat,180915.0,CO2e
5285,51.58135797,0.405278648,Sandbag,Combustion,11127.0,CO2e
5294,52.58965545,1.70775635,Sandbag,Combustion,104064.0,CO2e
5299,56.1110634,-3.3438843,Sandbag,Combustion,249576.0,CO2e
5301,53.73726401,-0.239741292,Sandbag,Power and heat,2772619.0,CO2e
5302,57.5052909,-1.7813194,Sandbag,Combustion,303153.0,CO2e
5303,52.56310165,-0.258674292,Sandbag,Combustion,280174.0,CO2e
5305,52.56191052,-0.254753475,Sandbag,Combustion,107439.0,CO2e
5313,53.36374385,-1.753478401,Sandbag,Cement and Lime,1084184.0,CO2e
5317,52.7964554,-0.138114,Sandbag,Power and heat,1708853.0,CO2e
5318,51.61775265,-3.817804585,Sandbag,Pulp and paper,21715.0,CO2e
5319,56.00205085,-3.749622841,Sandbag,Combustion,41243.0,CO2e
5321,51.377944,-0.1086054,Sandbag,Power and heat,6747.0,CO2e
5323,53.6452766,-0.2384574,Sandbag,Power and heat,3361712.0,CO2e
5325,50.849438,-1.3823904,Sandbag,Power and heat,4421.0,CO2e
5326,53.2731142,-2.8068424,Sandbag,Glass,200131.0,CO2e
5327,51.5020998,0.0440914,Sandbag,Combustion,89423.0,CO2e
5328,51.58654597,0.471960516,Sandbag,Combustion,6401.0,CO2e
5329,51.58938931,-1.735823368,Sandbag,Combustion,23831.0,CO2e
5330,50.84468344,-1.069617316,Sandbag,Combustion,229.0,CO2e
5332,51.4912716,-0.1586781,Sandbag,Combustion,46995.0,CO2e
5333,52.65233935,-2.64356407,Sandbag,Combustion,9695.0,CO2e
5335,53.34235081,-2.883469287,Sandbag,Combustion,30365.0,CO2e
5336,51.6609745,-0.0229323,Sandbag,Power and heat,644991.0,CO2e
5337,51.5050593,-0.014314987,Sandbag,Combustion,1138.0,CO2e
5338,51.8635983,-2.2021398,Sandbag,Combustion,342.0,CO2e
5339,53.6528678,0.1146609,Sandbag,Combustion,26866.0,CO2e
5340,52.19905426,-4.174145881,Sandbag,Combustion,11001.0,CO2e
5341,53.3828804,-1.4775551,Sandbag,Power and heat,64.0,CO2e
5342,53.3870871,-1.4481456,Sandbag,Power and heat,1351.0,CO2e
5343,53.3495907,-2.8482714,Sandbag,Combustion,4130.0,CO2e
5344,51.5686997,0.1811601,Sandbag,Combustion,3723.0,CO2e
5345,53.3902195,-2.6465054,Sandbag,Chemicals,40342.0,CO2e
5347,52.55903434,-0.174334242,Sandbag,Combustion,33438.0,CO2e
5348,54.23733831,-0.390154163,Sandbag,Combustion,25021.0,CO2e
5350,52.9534193,-1.1496461,Sandbag,Ceramics,30186.0,CO2e
5352,52.69461208,-1.389709167,Sandbag,Ceramics,67783.0,CO2e
5354,53.04968072,-2.240817496,Sandbag,Ceramics,19858.0,CO2e
5355,55.15652799,-3.383105704,Sandbag,Power and heat,5640.0,CO2e
5356,51.3617377,0.7349601,Sandbag,Power and heat,379884.0,CO2e
5359,53.1824578,-2.4215798,Sandbag,Combustion,62570.0,CO2e
5360,52.9133829,-0.6426582,Sandbag,Combustion,14378.0,CO2e
5361,53.74115672,-1.755198702,Sandbag,Power and heat,29429.0,CO2e
5364,52.6637334,-1.0746133,Sandbag,Pulp and paper,26687.0,CO2e
5366,53.69317422,-1.307980779,Sandbag,Combustion,37413.0,CO2e
5368,53.7055513,-1.2554746,Sandbag,Glass,68145.0,CO2e
5370,55.6029115,-4.673251,Sandbag,Glass,68252.0,CO2e
5373,52.5002244,-1.8628374,Sandbag,Pulp and paper,72820.0,CO2e
5374,53.0450125,-2.9118882,Sandbag,Combustion,16038.0,CO2e
5375,52.49274559,-2.009073129,Sandbag,Chemicals,7163.0,CO2e
5376,51.52390742,-0.625424228,Sandbag,Power and heat,18251.0,CO2e
5377,50.84279555,-3.368940532,Sandbag,Pulp and paper,8275.0,CO2e
5378,51.7521442,-2.2855145,Sandbag,Combustion,23009.0,CO2e
5380,53.6030052,-0.145576819,Sandbag,Power and heat,1992109.0,CO2e
5381,53.90416431,-1.641510865,Sandbag,Power and heat,6051.0,CO2e
5382,54.6073642,-1.5987727,Sandbag,Chemicals,52702.0,CO2e
5383,53.45718977,-2.31701885,Sandbag,Power and heat,20218.0,CO2e
5384,52.0601428,-2.727428,Sandbag,Power and heat,6986.0,CO2e
5385,53.66659,-1.8945872,Sandbag,Power and heat,33232.0,CO2e
5386,54.5758524,-1.244941887,Sandbag,Chemicals,361318.0,CO2e
5389,51.3794777,-2.1454116,Sandbag,Combustion,15137.0,CO2e
5391,52.37685567,-1.288554872,Sandbag,Cement and Lime,980351.0,CO2e
5397,51.57198576,-3.620134953,Sandbag,Pulp and paper,40061.0,CO2e
5398,51.76279175,0.008438302,Sandbag,Power and heat,261688.0,CO2e
5403,52.50371403,-0.653373489,Sandbag,Combustion,60690.0,CO2e
5404,53.1062498,-2.4724033,Sandbag,Combustion,16853.0,CO2e
5406,53.7092062,-1.238314,Sandbag,Cement and Lime,25998.0,CO2e
5407,53.474762,-2.245903,Sandbag,Pulp and paper,59580.0,CO2e
5408,50.64298712,-4.26941352,Sandbag,Combustion,12741.0,CO2e
5409,53.7862576,-1.5299377,Sandbag,Glass,64656.0,CO2e
5411,53.7067644,-1.2423079,Sandbag,Glass,33708.0,CO2e
5412,53.67357325,-0.442710044,Sandbag,Cement and Lime,342240.0,CO2e
5413,54.6572039,-1.6777593,Sandbag,Ceramics,11891.0,CO2e
5414,53.4497643,-2.1355275,Sandbag,Ceramics,18872.0,CO2e
5415,52.6088597,-1.9269707,Sandbag,Ceramics,17973.0,CO2e
5416,53.7056614,-0.8870531,Sandbag,Glass,141266.0,CO2e
5418,51.71780145,-2.536187759,Sandbag,Pulp and paper,26418.0,CO2e
5419,53.237069,-3.10675,Sandbag,Pulp and paper,25505.0,CO2e
5420,53.5345527,-2.7630149,Sandbag,Pulp and paper,52546.0,CO2e
5421,51.3397366,0.7342319,Sandbag,Cement and Lime,59113.0,CO2e
5422,53.6176262,-0.1767695,Sandbag,Cement and Lime,52528.0,CO2e
5423,53.43593672,-1.36039431,Sandbag,Glass,47507.0,CO2e
5424,56.1124406,-3.8000993,Sandbag,Glass,148637.0,CO2e
5427,54.35655935,-2.761748829,Sandbag,Pulp and paper,36439.0,CO2e
5430,51.44340186,0.33922716,Sandbag,Pulp and paper,33421.0,CO2e
5431,53.47659265,-2.321608299,Sandbag,Power and heat,31078.0,CO2e
5432,50.6490369,-4.635334272,Sandbag,Combustion,7339.0,CO2e
5433,37.9923728,23.6899238,Sandbag,Glass,47028.0,CO2e
5434,40.77065408,22.72146811,Sandbag,Pulp and paper,12757.0,CO2e
5435,38.94018862,22.85786991,Sandbag,Pulp and paper,10787.0,CO2e
5436,38.21696647,21.754444,Sandbag,Pulp and paper,3157.0,CO2e
5437,39.7912455,19.8092926,Sandbag,Pulp and paper,6172.0,CO2e
5438,38.87765335,22.42368811,Sandbag,Pulp and paper,17053.0,CO2e
5439,35.39022207,24.49720229,Sandbag,Ceramics,1315.0,CO2e
5440,37.8254743,22.92543985,Sandbag,Cement and Lime,16087.0,CO2e
5441,37.0800801,22.4047466,Sandbag,Cement and Lime,3722.0,CO2e
5442,39.4952184,20.2597427,Sandbag,Ceramics,1952.0,CO2e
5443,38.9359419,23.0769683,Sandbag,Power and heat,2870188.0,CO2e
5444,38.9365633,23.0749343,Sandbag,Power and heat,6841570.0,CO2e
5445,39.3703937,22.8723301,Sandbag,Power and heat,676736.0,CO2e
5446,39.7956884,19.8190297,Sandbag,Power and heat,1568947.0,CO2e
5447,40.81301193,22.37631764,Sandbag,Cement and Lime,40826.0,CO2e
5448,36.96812301,24.71012285,Sandbag,Power and heat,11991.0,CO2e
5449,37.26745397,26.53653227,Sandbag,Power and heat,11433.0,CO2e
5450,37.38617375,22.11388062,Sandbag,Power and heat,2060591.0,CO2e
5451,41.08450629,23.54610277,Sandbag,Power and heat,25006.0,CO2e
5452,40.99481523,22.8775596,Sandbag,Ceramics,50374.0,CO2e
5454,39.36298928,22.72199993,Sandbag,Cement and Lime,20907.0,CO2e
5455,37.9839412,23.7283052,Sandbag,Combustion,31441.0,CO2e
5456,37.43869185,24.93503091,Sandbag,Power and heat,601808.0,CO2e
5457,38.4291946,22.6672151,Sandbag,Power and heat,758103.0,CO2e
5458,38.24437432,22.98761963,Sandbag,Power and heat,453606.0,CO2e
5459,39.7883131,19.7971164,Sandbag,Pulp and paper,9777.0,CO2e
5460,41.11460804,25.41564783,Sandbag,Pulp and paper,833.0,CO2e
5461,40.85724696,21.61325978,Sandbag,Power and heat,1412168.0,CO2e
5467,40.90978122,23.53566878,Sandbag,Combustion,13569.0,CO2e
5469,40.38340395,23.4441541,Sandbag,Combustion,33465.0,CO2e
5471,43.2097838,-77.6930602,Sandbag,Chemicals,20403.0,CO2e
5472,40.6403167,22.9352716,Sandbag,Chemicals,21551.0,CO2e
5473,39.11245522,22.32838083,Sandbag,Combustion,7859.0,CO2e
5474,38.36934978,23.04424791,Sandbag,Combustion,7643.0,CO2e
5475,40.78938602,22.59332297,Sandbag,Combustion,7182.0,CO2e
5476,38.9466713,22.8749541,Sandbag,Non ferrous metals,106792.0,CO2e
5477,40.8500252,22.9016522,Sandbag,Combustion,7730.0,CO2e
5478,40.3007259,21.7883119,Sandbag,Power and heat,2846.0,CO2e
5479,40.23824775,22.58245938,Sandbag,Pulp and paper,9966.0,CO2e
5480,38.9364708,23.0739353,Sandbag,Power and heat,1412.0,CO2e
5482,40.68676385,22.81179398,Sandbag,Combustion,6870.0,CO2e
5483,39.8263618,22.5114287,Sandbag,Combustion,6954.0,CO2e
5489,38.76235003,23.49767888,Sandbag,Combustion,81624.0,CO2e
5490,40.9369224,24.4122766,Sandbag,Chemicals,244958.0,CO2e
5491,37.7118138,24.05294267,Sandbag,Power and heat,1024881.0,CO2e
5495,38.42854971,24.04763436,Sandbag,Power and heat,664179.0,CO2e
5496,35.34285363,25.09439603,Sandbag,Power and heat,661508.0,CO2e
5498,36.4550631,28.22020546,Sandbag,Power and heat,373360.0,CO2e
5499,39.1046446,26.56115277,Sandbag,Power and heat,171895.0,CO2e
5500,37.42131835,24.95360475,Sandbag,Power and heat,2212.0,CO2e
5501,38.08071088,23.58354482,Sandbag,Ceramics,5889.0,CO2e
5503,38.33739542,26.11203393,Sandbag,Power and heat,123211.0,CO2e
5504,37.75303741,26.9685621,Sandbag,Power and heat,78080.0,CO2e
5505,37.1242362,25.239347,Sandbag,Power and heat,1012.0,CO2e
5506,37.447052,25.328399,Sandbag,Power and heat,2153.0,CO2e
5507,36.40561966,25.44009614,Sandbag,Power and heat,160618.0,CO2e
5508,39.90074685,25.13470408,Sandbag,Power and heat,39772.0,CO2e
5509,36.72141981,24.45498257,Sandbag,Power and heat,31908.0,CO2e
5510,35.58895775,27.07112789,Sandbag,Power and heat,25995.0,CO2e
5511,38.936518,23.0744452,Sandbag,Ceramics,8716.0,CO2e
5512,37.62488794,26.26966641,Sandbag,Power and heat,21503.0,CO2e
5513,36.9861999,26.9335203,Sandbag,Power and heat,44756.0,CO2e
5515,35.0207808,26.0515849,Sandbag,Power and heat,790285.0,CO2e
5518,38.4276048,23.6695722,Sandbag,Ceramics,8938.0,CO2e
5519,38.3634286,22.69033403,Sandbag,Non ferrous metals,1215094.0,CO2e
5521,38.18884631,21.76967711,Sandbag,Cement and Lime,770063.0,CO2e
5522,38.0438005,23.51213525,Sandbag,Cement and Lime,1504016.0,CO2e
5523,38.0720585,23.6949567,Sandbag,Ceramics,14113.0,CO2e
5524,39.7924072,19.812473,Sandbag,Cement and Lime,718838.0,CO2e
5526,38.0717634,23.6829522,Sandbag,Combustion,194.0,CO2e
5527,38.09466695,23.70899587,Sandbag,Cement and Lime,16073.0,CO2e
5528,35.36873886,24.23306039,Sandbag,Cement and Lime,4274.0,CO2e
5530,39.399573,22.0319823,Sandbag,Cement and Lime,43180.0,CO2e
5533,38.9366067,23.0754027,Sandbag,Cement and Lime,12340.0,CO2e
5534,48.1967864,16.3719617,Sandbag,Iron and steel,22857.0,CO2e
5535,39.7943068,19.8158057,Sandbag,Combustion,43609.0,CO2e
5540,37.9396158,22.93193271,Sandbag,Mineral oil,2003519.0,CO2e
5541,38.88734025,22.36803008,Sandbag,Mineral oil,1840525.0,CO2e
5545,39.17171105,22.7297818,Sandbag,Iron and steel,56642.0,CO2e
5548,45.8148352,16.0013505,Sandbag,Power and heat,648733.0,CO2e
5550,45.466102,16.806077,Sandbag,Chemicals,1256815.0,CO2e
5552,45.8076543,16.0208406,Sandbag,Mineral oil,16.0,CO2e
5554,45.2898075,14.526975,Sandbag,Mineral oil,708430.0,CO2e
5555,45.48823295,16.37255059,Sandbag,Mineral oil,308492.0,CO2e
5556,45.2276831,14.6145616,Sandbag,Combustion,50432.0,CO2e
5557,46.0973557,17.1590125,Sandbag,Combustion,90856.0,CO2e
5559,45.163849,18.0268524,Sandbag,Power and heat,1288.0,CO2e
5560,46.1666705,16.33426936,Sandbag,Combustion,33636.0,CO2e
5567,46.8318634,18.9156176,Sandbag,Chemicals,156338.0,CO2e
5568,48.248487,20.6467306,Sandbag,Chemicals,155073.0,CO2e
5570,47.8439837,21.1332748,Sandbag,Power and heat,17441.0,CO2e
5571,47.4983815,19.0404707,Sandbag,Power and heat,11850.0,CO2e
5572,47.6363477,19.3117491,Sandbag,Combustion,96.0,CO2e
5573,47.4897011,18.3148401,Sandbag,Power and heat,20469.0,CO2e
5574,47.5475792,18.3318516,Sandbag,Combustion,13256.0,CO2e
5575,47.2145342,20.3172973,Sandbag,Combustion,47277.0,CO2e
5577,47.956836,21.702298,Sandbag,Combustion,34113.0,CO2e
5578,46.9585172,18.9360147,Sandbag,Combustion,7613.0,CO2e
5579,47.779705,20.0269417,Sandbag,Combustion,6579.0,CO2e
5583,52.3654677,-7.523659766,Sandbag,Combustion,9489.0,CO2e
5584,53.2798097,-9.071831913,Sandbag,Combustion,5725.0,CO2e
5585,51.9025637,-8.9456525,Sandbag,Combustion,32292.0,CO2e
5586,52.3260194,-6.453468109,Sandbag,Combustion,2190.0,CO2e
5587,52.25953025,-7.098451809,Sandbag,Combustion,16017.0,CO2e
5588,52.36891685,-7.963772084,Sandbag,Combustion,15223.0,CO2e
5589,53.0481178,-6.692013528,Sandbag,Combustion,12564.0,CO2e
5590,53.3499449,-7.1994871,Sandbag,Power and heat,4615.0,CO2e
5591,52.6551145,-6.6520502,Sandbag,Combustion,1282.0,CO2e
5592,51.930136,-8.18282702,Sandbag,Mineral oil,274844.0,CO2e
5594,53.3866136,-6.292626932,Sandbag,Power and heat,511292.0,CO2e
5595,53.8034517,-9.4920514,Sandbag,Combustion,10146.0,CO2e
5596,51.82652545,-8.330319353,Sandbag,Combustion,5582.0,CO2e
5597,52.8997084,-9.035219744,Sandbag,Cement and Lime,70568.0,CO2e
5598,53.3437592,-6.2224527,Sandbag,Power and heat,311969.0,CO2e
5599,52.5924931,-8.983261,Sandbag,Combustion,32323.0,CO2e
5601,53.30119075,-7.09021118,Sandbag,Power and heat,846.0,CO2e
5602,51.81343435,-8.260976673,Sandbag,Power and heat,923191.0,CO2e
5603,53.93543245,-6.969935298,Sandbag,Combustion,76884.0,CO2e
5604,51.89788815,-8.366880579,Sandbag,Power and heat,27204.0,CO2e
5606,51.78119445,-8.636848779,Sandbag,Combustion,11696.0,CO2e
5607,53.39493455,-6.389208545,Sandbag,Combustion,6983.0,CO2e
5609,53.9060588,-6.804733,Sandbag,Cement and Lime,37239.0,CO2e
5621,53.31701835,-6.438519073,Sandbag,Combustion,321.0,CO2e
5622,54.2475233,-6.9692664,Sandbag,Combustion,9355.0,CO2e
5624,53.2479888,-6.424349898,Sandbag,Combustion,318.0,CO2e
5625,53.40036075,-6.209491171,Sandbag,Combustion,276.0,CO2e
5626,54.1155366,-9.1552758,Sandbag,Combustion,41626.0,CO2e
5627,53.4116513,-6.37081505,Sandbag,Combustion,259.0,CO2e
5628,52.628022,-8.6620061,Sandbag,Combustion,9670.0,CO2e
5629,52.6510216,-7.2484948,Sandbag,Combustion,31444.0,CO2e
5631,53.990833,-7.360556,Sandbag,Ceramics,4826.0,CO2e
5633,53.3984966,-6.2193618,Sandbag,Combustion,341.0,CO2e
5635,53.2889607,-6.3678194,Sandbag,Combustion,194.0,CO2e
5636,51.7219693,-8.590916523,Sandbag,Combustion,21401.0,CO2e
5637,53.40684105,-6.372284662,Sandbag,Combustion,6030.0,CO2e
5641,53.41071595,-6.352196445,Sandbag,Combustion,49.0,CO2e
5644,53.3502629,-6.320212884,Sandbag,Combustion,51755.0,CO2e
5645,51.8348361,-8.343677872,Sandbag,Combustion,11421.0,CO2e
5646,53.32129705,-6.437506873,Sandbag,Combustion,31765.0,CO2e
5647,54.01265135,-7.527533965,Sandbag,Combustion,12114.0,CO2e
5648,52.8603635,-8.1992889,Sandbag,Combustion,21836.0,CO2e
5649,53.9541528,-7.4353377,Sandbag,Combustion,14692.0,CO2e
5650,52.60044865,-8.9706528,Sandbag,Non ferrous metals,1230296.0,CO2e
5652,52.657336,-8.6891418,Sandbag,Cement and Lime,628340.0,CO2e
5653,53.706777,-6.370273689,Sandbag,Cement and Lime,1056451.0,CO2e
5654,52.8021226,-6.9906656,Sandbag,Cement and Lime,57383.0,CO2e
5655,53.73684025,-6.4687357,Sandbag,Combustion,147497.0,CO2e
5657,53.22135425,-6.113723618,Sandbag,Chemicals,20051.0,CO2e
5658,52.3731972,-7.653925251,Sandbag,Combustion,7972.0,CO2e
5659,52.2676235,-8.2699028,Sandbag,Combustion,63567.0,CO2e
5660,52.14042355,-8.661611601,Sandbag,Combustion,27295.0,CO2e
5661,53.1568465,-6.9117199,Sandbag,Combustion,13712.0,CO2e
5662,53.37525455,-6.522463629,Sandbag,Combustion,46384.0,CO2e
5664,53.4346317,-7.146735977,Sandbag,Cement and Lime,405824.0,CO2e
5666,51.9142741,-8.1700962,Sandbag,Combustion,46478.0,CO2e
5667,52.2886951,-6.9348034,Sandbag,Power and heat,774611.0,CO2e
5669,52.63796795,-9.484292095,Sandbag,Power and heat,681047.0,CO2e
5670,53.3502418,-6.1968693,Sandbag,Power and heat,21799.0,CO2e
5671,52.5699659,-9.367523278,Sandbag,Power and heat,129904.0,CO2e
