,country_long,capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh,gCO2/KWh,generation_gwh_2017_with_estimated_data,tCO2_emitted_in_2013,tCO2_emitted_in_2014,tCO2_emitted_in_2015,tCO2_emitted_in_2016,tCO2_emitted_in_2017,tCO2_emitted_in_2017_with estimated_data
6719,United States of America,989.0,29.7806,-97.9894,Gas,2633.954,2399.094,4543.717000000001,3964.13,2715.175,,443,2715.175,1166841.622,1062798.642,2012866.6310000003,1756109.59,1202822.5250000001,1202822.5250000001
6720,United States of America,171.5,40.9282,-76.0409,Gas,3.637,1.088,0.743,1.263,3.859,,443,3.859,1611.191,481.98400000000004,329.149,559.5089999999999,1709.537,1709.537
6721,United States of America,92.8,63.8542,-148.95,Coal,191.318003,0.0,0.0,0.0,165.06900000000005,,1050,165.06900000000005,200883.90315,0.0,0.0,0.0,173322.45000000004,173322.45000000004
6722,United States of America,2.0,39.7941,-84.0805,Gas,2.91,,0.0,0.0,0.0,14.0909383779309,443,0.0,1289.13,,0.0,0.0,0.0,0.0
6723,United States of America,14.1,40.5037,-111.4252,Gas,0.0,0.0,0.0,0.0,10.867,,443,10.867,0.0,0.0,0.0,0.0,4814.081,4814.081
6724,United States of America,56.7,40.1879,-97.5779,Oil,0.084,0.654,0.519,0.441,0.16399999999999998,,778,0.16399999999999998,65.352,508.812,403.78200000000004,343.098,127.59199999999998,127.59199999999998
6725,United States of America,94.0,40.799,-73.9094,Gas,45.415,45.718,45.941,39.046,25.775,,443,25.775,20118.845,20253.074,20351.863,17297.378,11418.324999999999,11418.324999999999
6726,United States of America,58.99999999999998,33.5173,-90.2097,Gas,2.8,8.743,14.120999999999999,8.632,9.61,,443,9.61,1240.3999999999999,3873.1490000000003,6255.602999999999,3823.9759999999997,4257.23,4257.23
6727,United States of America,4.3,39.7615,-86.5016,Oil,0.028999999999999998,0.033,0.053,0.017,0.00296,,778,0.00296,22.561999999999998,25.674,41.234,13.226,2.30288,2.30288
6728,United States of America,306.3,41.3028,-89.315,Coal,1631.264047,1686.603039,0.0,1436.4679720000001,1666.408989,,1050,1666.408989,1712827.24935,1770933.1909500002,0.0,1508291.3706000003,1749729.43845,1749729.43845
6729,United States of America,98.0,36.2397,-119.9044,Gas,54.088,98.228,98.82700000000001,32.522,38.508,,443,38.508,23960.984,43515.004,43780.361000000004,14407.246,17059.044,17059.044
6730,United States of America,181.5,39.9528,-85.5039,Gas,62.839,47.04,144.62,127.265,173.93,,443,173.93,27837.677,20838.72,64066.66,56378.395,77050.99,77050.99
6731,United States of America,15.4,43.5951,-83.8999,Gas,0.9440000000000001,0.5599999999999999,0.175,1.696,1.2570000000000001,,443,1.2570000000000001,418.192,248.07999999999998,77.52499999999999,751.328,556.851,556.851
6732,United States of America,1058.5,39.1781,-76.5268,Coal,1518.964969,1379.3820430000005,1458.490998,1247.006009,184.988,,1050,184.988,1594913.21745,1448351.1451500005,1531415.5479,1309356.30945,194237.4,194237.4
6733,United States of America,1.6,38.6658,-96.9492,Oil,0.0,0.0,0.0,0.0,0.0,,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6734,United States of America,621.2,45.8042,-119.37,Gas,2575.536,2315.061,2387.243,1956.261,1768.1080000000004,,443,1768.1080000000004,1140962.448,1025572.023,1057548.649,866623.623,783271.8440000002,783271.8440000002
6735,United States of America,689.4,45.794,-119.3133,Gas,3655.689,3100.5840000000003,330.67,3179.7340000000004,2970.8059999999996,,443,2970.8059999999996,1619470.227,1373558.712,146486.81,1408622.1620000002,1316067.0579999997,1316067.0579999997
6736,United States of America,8.0,34.0864,-84.2677,Oil,0.0,0.0,0.0,0.0,0.0,,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,United States of America,35.9,47.4294,-92.935,Coal,0.0,0.0,0.0,0.0,137.734,,1050,137.734,0.0,0.0,0.0,0.0,144620.7,144620.7
6738,United States of America,551.3,26.3417,-98.1758,Gas,2183.0060000000008,1571.009,2820.336,2761.1659999999997,2344.83,,443,2344.83,967071.6580000003,695956.987,1249408.848,1223196.538,1038759.69,1038759.69
6739,United States of America,153.20000000000005,28.0033,-82.6615,Gas,2.434,6.034000000000002,0.0,0.0,11.863,,443,11.863,1078.2620000000002,2673.062000000001,0.0,0.0,5255.309,5255.309
6740,United States of America,688.4,35.6139,-115.3561,Gas,1997.74,2017.933,2604.711,3512.565,2589.601,,443,2589.601,884998.82,893944.319,1153886.973,1556066.295,1147193.243,1147193.243
6741,United States of America,51.6,39.0733,-93.7147,Gas,0.263,0.185,0.6990000000000001,2.286,0.8410000000000001,,443,0.8410000000000001,116.509,81.955,309.65700000000004,1012.698,372.56300000000005,372.56300000000005
6742,United States of America,644.0,44.9314,-93.1117,Gas,1884.826,1016.76,1938.829,2125.527,1984.03,,443,1984.03,834977.9180000001,450424.68,858901.247,941608.461,878925.29,878925.29
6743,United States of America,852.0,34.5953,-117.3647,Gas,4591.241,3964.94,3542.24,3089.841000000001,2168.001,,443,2168.001,2033919.763,1756468.42,1569212.3199999998,1368799.5630000003,960424.4430000001,960424.4430000001
6744,United States of America,1.8,35.9244,-79.9901,Oil,-0.044000000000000004,-0.048,-0.047,-0.046,-0.045,,778,-0.045,-34.232000000000006,-37.344,-36.566,-35.788,-35.01,-35.01
6745,United States of America,1.8,35.97,-79.96,Oil,0.037000000000000005,-0.002,-0.034,-0.03,0.06,,778,0.06,28.786000000000005,-1.556,-26.452,-23.34,46.68,46.68
6746,United States of America,3.6,35.9861,-79.9497,Oil,0.106,0.026,-0.048,-0.024,0.14200000000000002,,778,0.14200000000000002,82.468,20.227999999999998,-37.344,-18.672,110.47600000000001,110.47600000000001
6747,United States of America,6.0,40.4128,-120.4774,Gas,28.364,36.211999999999996,37.032,34.6,25.115,,443,25.115,12565.252,16041.915999999997,16405.176,15327.800000000001,11125.945,11125.945
6748,United States of America,49.8,35.509,-119.0305,Gas,8.734,29.04,52.766000000000005,10.652999999999999,24.537,,443,24.537,3869.162,12864.72,23375.338000000003,4719.2789999999995,10869.891,10869.891
6749,United States of America,10.9,42.6986,-70.8697,Gas,0.504,0.619,0.127,0.125,0.15600000000000006,,443,0.15600000000000006,223.272,274.217,56.261,55.375,69.10800000000002,69.10800000000002
6750,United States of America,17.6,38.7412,-89.6849,Oil,0.223,0.26899999999999996,0.188,0.221,0.267,,778,0.267,173.494,209.28199999999998,146.264,171.938,207.726,207.726
6751,United States of America,6.9,39.3582,-99.8417,Gas,0.003,0.0,0.0,0.0,0.0,,443,0.0,1.329,0.0,0.0,0.0,0.0,0.0
6752,United States of America,822.8,33.0007,-85.9033,Gas,3556.6490000000003,5027.955,5187.348,5387.1010000000015,3057.248,,443,3057.248,1575595.5070000002,2227384.065,2297995.164,2386485.7430000007,1354360.864,1354360.864
6753,United States of America,46.5,41.1269,-74.1653,Gas,0.0,0.0,0.0,0.0,0.38299999999999995,,443,0.38299999999999995,0.0,0.0,0.0,0.0,169.66899999999998,169.66899999999998
6754,United States of America,4.0,47.3969,-97.0606,Oil,0.028999999999999998,0.05,0.017,0.037000000000000005,0.053,,778,0.053,22.561999999999998,38.900000000000006,13.226,28.786000000000005,41.234,41.234
6755,United States of America,21.9,41.9061,-84.6319,Gas,0.019000000000000003,0.0,0.0,0.15800000000000006,0.542,,443,0.542,8.417000000000002,0.0,0.0,69.99400000000003,240.10600000000002,240.10600000000002
6756,United States of America,117.9,32.2089,-80.6988,Oil,-0.152,2.6319999999999997,0.316,-0.302,0.031,,778,0.031,-118.256,2047.6959999999997,245.848,-234.956,24.118,24.118
6757,United States of America,1.8,40.7625,-73.9792,Gas,9.861,11.652,10.572,3.745,10.377,,443,10.377,4368.423000000001,5161.835999999999,4683.396,1659.035,4597.011,4597.011
6758,United States of America,551.3,32.379,-90.2199,Gas,1850.35,2746.899000000001,2323.884,3271.2859999999996,3245.449,,443,3245.449,819705.0499999999,1216876.2570000004,1029480.612,1449179.6979999999,1437733.9070000001,1437733.9070000001
6759,United States of America,2263.0,27.7882,-81.87,Gas,12378.457942000001,0.0,0.0,0.0,13208.768998,,443,13208.768998,5483656.868306001,0.0,0.0,0.0,5851484.666114,5851484.666114
6760,United States of America,4.5,33.6228,-117.9364,Gas,0.0,27.544,24.94,0.0,2.5470200000000003,,443,2.5470200000000003,0.0,12201.992,11048.42,0.0,1128.32986,1128.32986
6761,United States of America,665.6,32.7283,-103.3094,Gas,3031.936,2705.1240000000007,3688.369,3499.4109999999996,3226.119,,443,3226.119,1343147.648,1198369.9320000003,1633947.4670000002,1550239.0729999999,1429170.7170000002,1429170.7170000002
6762,United States of America,7.199999999999998,41.9989,-88.3022,Gas,1.4069999999999998,1.273,3.614,0.93,1.083,,443,1.083,623.3009999999999,563.939,1601.002,411.99,479.769,479.769
6763,United States of America,10.6,40.8359,-74.155,Gas,51.58800000000001,28.83,33.045,3.51,11.065999999999999,,443,11.065999999999999,22853.484000000004,12771.689999999999,14638.935000000001,1554.9299999999998,4902.237999999999,4902.237999999999
6764,United States of America,2.2,40.7139,-73.6003,Gas,14.171,13.106,6.31,5.643,0.0,,443,0.0,6277.753,5805.958,2795.33,2499.8489999999997,0.0,0.0
6765,United States of America,280.0,30.7478,-88.0575,Gas,734.6360000000002,0.0,0.0,0.0,521.3480000000001,,443,521.3480000000001,325443.7480000001,0.0,0.0,0.0,230957.16400000002,230957.16400000002
6766,United States of America,14.0,38.513,-98.7747,Gas,0.475,0.009000000000000001,0.0,0.052000000000000005,0.07400000000000001,,443,0.07400000000000001,210.42499999999998,3.9870000000000005,0.0,23.036,32.782000000000004,32.782000000000004
6767,United States of America,348.7,37.9308,-100.9725,Coal,2166.076991,1981.8620440000002,1443.465032,1594.50198,1006.102998,,1050,1006.102998,2274380.84055,2080955.1462000003,1515638.2836,1674227.079,1056408.1479,1056408.1479
6768,United States of America,321.2999999999999,38.7538,-93.9983,Gas,17.102,7.611000000000001,6.167999999999999,30.27,41.588,,443,41.588,7576.186,3371.6730000000002,2732.4239999999995,13409.61,18423.484,18423.484
6769,United States of America,702.1,39.2231,-88.7584,Gas,464.43,296.933,490.11300000000006,1372.906,703.5369999999999,,443,703.5369999999999,205742.49,131541.319,217120.05900000004,608197.358,311666.89099999995,311666.89099999995
6770,United States of America,149.4,42.7925,-86.0922,Gas,,,,,369.61199999999997,1052.5930968314385,443,369.61199999999997,,,,,163738.11599999998,163738.11599999998
6771,United States of America,2.9000000000000004,38.0327,-102.0737,Oil,0.003,0.005,0.022000000000000002,0.0,0.017,,778,0.017,2.334,3.89,17.116000000000003,0.0,13.226,13.226
6772,United States of America,21.5,39.4735,-95.7315,Oil,0.885,-0.33799999999999997,1.66,1.3830000000000002,1.6269999999999998,,778,1.6269999999999998,688.53,-262.964,1291.48,1075.9740000000002,1265.8059999999998,1265.8059999999998
6773,United States of America,567.0,40.817,-73.0663,Oil,66.039,35.961999999999996,0.0,0.0,13.29,,778,13.29,51378.342000000004,27978.435999999998,0.0,0.0,10339.619999999999,10339.619999999999
6774,United States of America,2012.0,40.5128,-79.1961,Coal,10544.989961,11541.845989,9036.684014000002,6628.06304,5121.395024,,1050,5121.395024,11072239.45905,12118938.288449999,9488518.214700002,6959466.192,5377464.7752,5377464.7752
6775,United States of America,1.1,33.8381,-118.315,Gas,7.4853900000000015,5.197,6.539,6.957999999999999,7.329,,443,7.329,3316.0277700000006,2302.271,2896.777,3082.394,3246.747,3246.747
6776,United States of America,2.9,34.4413,-82.3652,Oil,0.065,0.098,0.07200000000000001,0.156,0.09,,778,0.09,50.57,76.244,56.016000000000005,121.368,70.02,70.02
6777,United States of America,2.0,58.1064,-135.4307,Oil,4.575,4.445,4.542,3.3480000000000003,3.105,,778,3.105,3559.3500000000004,3458.21,3533.676,2604.744,2415.69,2415.69
6778,United States of America,2.1,61.5309,-166.1019,Oil,2.713,2.8089999999999997,2.734,3.326,3.37,,778,3.37,2110.714,2185.4019999999996,2127.052,2587.628,2621.86,2621.86
6779,United States of America,130.7,46.2906,-96.0433,Coal,813.244996,586.234999,301.10348999999997,222.094997,253.946002,,1050,253.946002,853907.2458,615546.74895,316158.66449999996,233199.74685,266643.3021,266643.3021
6780,United States of America,399.0,37.2917,-77.2811,Gas,816.600007,1017.172996,1471.643964,1200.107993,1105.134002,,443,1105.134002,361753.803101,450607.637228,651938.276052,531647.8408990001,489574.362886,489574.362886
6781,United States of America,4.0,40.3483,-74.7715,Gas,,,,8.06,11.595,28.1818767558618,443,11.595,,,,3570.5800000000004,5136.585,5136.585
6782,United States of America,4.1,42.3435,-91.2471,Oil,0.04,0.077,0.005,0.033,0.024,,778,0.024,31.12,59.906,3.89,25.674,18.672,18.672
6783,United States of America,947.0,35.5087,-97.1797,Gas,746.3480000000002,866.6700000000002,0.0,0.0,356.936,,443,356.936,330632.1640000001,383934.81000000006,0.0,0.0,158122.648,158122.648
6784,United States of America,714.8,34.2976,-92.8683,Gas,1723.0300000000002,1266.981,2498.565,2964.241,3448.6240000000007,,443,3448.6240000000007,763302.29,561272.583,1106864.295,1313158.763,1527740.4320000003,1527740.4320000003
6785,United States of America,78.9,29.5806,-90.7225,Gas,9.442,14.110999999999999,42.698,41.435,33.419000000000004,,443,33.419000000000004,4182.8060000000005,6251.173,18915.214,18355.705,14804.617000000002,14804.617000000002
6786,United States of America,380.7000000000001,29.7314,-95.0839,Gas,1749.6649989999999,1855.6950010000003,1934.059001,1798.650998,1850.1639989999999,,443,1850.1639989999999,775101.594557,822072.8854430001,856788.137443,796802.392114,819622.6515569999,819622.6515569999
6787,United States of America,13.2,34.1797,-119.0831,Gas,37.541,69.48899999999999,77.313,70.863,74.44500000000002,,443,74.44500000000002,16630.662999999997,30783.626999999997,34249.659,31392.309,32979.13500000001,32979.13500000001
6788,United States of America,68.2,39.4889,-75.0347,Gas,0.0,0.0,0.0,0.0,110.02,,443,110.02,0.0,0.0,0.0,0.0,48738.86,48738.86
6789,United States of America,48.90000000000001,40.7052,-73.9807,Oil,0.0,0.0,0.0,0.0,2.104,,778,2.104,0.0,0.0,0.0,0.0,1636.912,1636.912
6790,United States of America,446.0,34.0158,-95.3206,Coal,2988.341986,2460.5830020000008,2477.353958,2057.675014,2507.519973,,1050,2507.519973,3137759.0853,2583612.152100001,2601221.6559,2160558.7646999997,2632895.9716499997,2632895.9716499997
6791,United States of America,19.200000000000006,37.1642,-101.3401,Oil,0.5790000000000001,0.573,0.0245,0.083,0.006999999999999999,,778,0.006999999999999999,450.46200000000005,445.794,19.061,64.574,5.446,5.446
6792,United States of America,166.99999999999997,40.7415,-124.2103,Gas,358.038997,346.4170000000001,402.544004,366.74400499999996,431.581999,,443,431.581999,158611.275671,153462.73100000003,178326.993772,162467.594215,191190.825557,191190.825557
6793,United States of America,145.9,41.2006,-76.07,Gas,0.0,0.0,903.508,732.2610000000001,569.27,,443,569.27,0.0,0.0,400254.044,324391.623,252186.61,252186.61
6794,United States of America,44.0,41.2025,-76.0683,Gas,3.492,5.909,1.777,3.355,3.013,,443,3.013,1546.956,2617.687,787.211,1486.265,1334.759,1334.759
6795,United States of America,1577.2,39.1747,-111.0289,Coal,9546.313012999999,9098.917954,9630.418981,8161.218993,8582.142018999999,,1050,8582.142018999999,10023628.663649999,9553863.8517,10111939.93005,8569279.94265,9011249.119949998,9011249.119949998
6796,United States of America,4.1,40.6278,-74.936,Gas,16.758,0.0,0.0,0.0,0.054000000000000006,,443,0.054000000000000006,7423.794,0.0,0.0,0.0,23.922000000000004,23.922000000000004
6797,United States of America,60.0,39.8662,-77.1648,Oil,2.555,4.34,0.0,3.265,0.113,,778,0.113,1987.7900000000002,3376.52,0.0,2540.17,87.914,87.914
6798,United States of America,898.0,39.8725,-77.1672,Gas,4344.588,3834.528,5095.053,4577.462,5049.276,,443,5049.276,1924652.484,1698695.9039999999,2257108.479,2027815.6660000002,2236829.268,2236829.268
6799,United States of America,2.2,35.3832,-80.8329,Oil,-0.053,-0.067,-0.066,-0.07,-0.052000000000000005,,778,-0.052000000000000005,-41.234,-52.126000000000005,-51.348,-54.46000000000001,-40.456,-40.456
6800,United States of America,1037.3,39.3792,-111.0781,Coal,6765.956963000001,6300.997967,5988.318014,5503.890032,5399.7769720000015,,1050,5399.7769720000015,7104254.811150001,6616047.865350001,6287733.914700001,5779084.533600001,5669765.820600001,5669765.820600001
6801,United States of America,57.9,44.3695,-98.1722,Gas,4.516,1.032,-0.15999999999999998,0.0,1.271,,443,1.271,2000.588,457.176,-70.88,0.0,563.053,563.053
6802,United States of America,15.1,37.1856,-113.2975,Gas,3.998,2.296,2.667,2.6049999999999995,2.024,,443,2.024,1771.114,1017.1279999999999,1181.481,1154.0149999999999,896.6320000000001,896.6320000000001
6803,United States of America,2.0,39.5879,-86.1858,Oil,,,,,,11.171596262472276,778,11.171596262472276,,,,,,8691.50189220343
6804,United States of America,301.7,38.0906,-97.8747,Gas,20.2,46.797,30.561,8.044,2.891,,443,2.891,8948.6,20731.071,13538.523,3563.492,1280.713,1280.713
6805,United States of America,33.3,44.8957,-94.3684,Gas,0.0,0.0,0.0,0.0,8.513,,443,8.513,0.0,0.0,0.0,0.0,3771.259,3771.259
6806,United States of America,90.5,44.8889,-94.3493,Gas,16.035999999999998,13.336,9.556000000000001,19.88,20.092,,443,20.092,7103.947999999999,5907.848,4233.308,8806.84,8900.756,8900.756
6807,United States of America,1.0,55.2049,-132.8214,Oil,0.013,0.013,-0.009000000000000001,-0.009000000000000001,-0.005,,778,-0.005,10.113999999999999,10.113999999999999,-7.002000000000001,-7.002000000000001,-3.89,-3.89
6808,United States of America,1.1,41.4725,-73.207,Gas,,0.94,8.477,7.736000000000001,7.3629999999999995,,443,7.3629999999999995,,416.41999999999996,3755.311,3427.0480000000002,3261.8089999999997,3261.8089999999997
6809,United States of America,3.6,44.0587,-92.5119,Oil,0.028999999999999998,0.019,0.02,0.03,0.028999999999999998,,778,0.028999999999999998,22.561999999999998,14.782,15.56,23.34,22.561999999999998,22.561999999999998
6810,United States of America,9.0,38.6658,-88.4625,Oil,0.066,0.045,0.099,0.061,0.18100000000000002,,778,0.18100000000000002,51.348,35.01,77.022,47.458,140.818,140.818
6811,United States of America,3.6,38.7417,-89.6847,Oil,0.0,0.0,0.0,0.0,0.0,,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,United States of America,3.0,36.9708,-112.5264,Oil,-0.024,0.0,-0.013,-0.021,0.012,,778,0.012,-18.672,0.0,-10.113999999999999,-16.338,9.336,9.336
6813,United States of America,7.4,41.8344,-87.6285,Gas,0.0,0.0,0.0,0.0,0.113,,443,0.113,0.0,0.0,0.0,0.0,50.059000000000005,50.059000000000005
6814,United States of America,1640.0,39.4472,-94.98,Coal,10597.274733,9187.941971,9406.011973,9762.360035999998,10886.599106,,1050,10886.599106,11127138.46965,9647339.06955,9876312.57165,10250478.037799997,11430929.0613,11430929.0613
6815,United States of America,11.7,32.144,-81.1466,Gas,34.31,47.996,40.155,42.63800000000001,38.431999999999995,,443,38.431999999999995,15199.330000000002,21262.228000000003,17788.665,18888.634000000005,17025.375999999997,17025.375999999997
6816,United States of America,147.0,43.25,-73.8125,Gas,904.129,0.0,762.006996,680.433996,671.271999,,443,671.271999,400529.147,0.0,337569.099228,301432.260228,297373.49555700005,297373.49555700005
6817,United States of America,90.6,42.0859,-78.4543,Gas,141.503,332.76200200000005,386.518999,120.697,82.62700000000002,,443,82.62700000000002,62685.82899999999,147413.56688600002,171227.916557,53468.771,36603.76100000001,36603.76100000001
6818,United States of America,57.40000000000001,43.4717,-76.4935,Gas,46.843999999999994,65.294,88.781,52.785,55.81800000000001,,443,55.81800000000001,20751.891999999996,28925.242,39329.983,23383.754999999997,24727.374000000007,24727.374000000007
6819,United States of America,56.6,42.6544,-78.0772,Gas,0.0,37.226659999999995,112.07865,81.72541,56.77701,,443,56.77701,0.0,16491.410379999998,49650.84195,36204.35663,25152.21543,25152.21543
6820,United States of America,59.90000000000001,42.9671,-78.9182,Gas,56.214,67.54899999999999,121.26,103.464,48.75,,443,48.75,24902.802,29924.206999999995,53718.18,45834.551999999996,21596.25,21596.25
6821,United States of America,1800.0,35.6784,-91.4088,Coal,10390.164954000002,10990.483707,5184.266964,7704.238983,7614.1759999999995,,1050,7614.1759999999995,10909673.201700002,11540007.89235,5443480.3122000005,8089450.93215,7994884.8,7994884.8
6822,United States of America,5.7,42.1569,-72.5242,Gas,24.936999999999998,22.664,19.051,0.0,23.076,,443,23.076,11047.090999999999,10040.152,8439.592999999999,0.0,10222.668,10222.668
6823,United States of America,609.0,28.4932,-80.7802,Gas,-0.992,,,,,4290.690736079959,443,4290.690736079959,-439.456,,,,,1900775.9960834216
6824,United States of America,464.1,38.5857,-75.2341,Coal,1555.305994,873.0600029999999,602.736001,477.206004,366.381996,,1050,366.381996,1633071.2937,916713.0031499999,632872.80105,501066.3042,384701.0958,384701.0958
6825,United States of America,342.8,28.4932,-80.7801,Gas,7.462000000000001,13.942,13.864,20.293,1.936,,443,1.936,3305.666,6176.3060000000005,6141.752,8989.798999999999,857.648,857.648
6826,United States of America,90.0,41.6844,-87.4214,Gas,594.5170040000003,417.610002,545.452996,621.4930049999999,336.1280000000001,,443,336.1280000000001,263371.0327720001,185001.230886,241635.677228,275321.40121499996,148904.70400000006,148904.70400000006
6827,United States of America,24.4,40.6144,-79.1594,Gas,15.626,32.049,29.0,25.828000000000007,25.4,,443,25.4,6922.317999999999,14197.707,12847.0,11441.804000000004,11252.199999999999,11252.199999999999
6828,United States of America,50.0,41.3595,-93.5633,Oil,-0.794,-0.7030000000000001,-0.8250000000000001,-0.7390000000000001,-0.21,,778,-0.21,-617.7320000000001,-546.9340000000001,-641.85,-574.9420000000001,-163.38,-163.38
6829,United States of America,395.4,27.0389,-80.5125,Coal,635.245002,659.633999,681.2330000000002,645.4090050000002,113.721005,,1050,113.721005,667007.2521,692615.69895,715294.6500000001,677679.4552500002,119407.05525,119407.05525
6830,United States of America,149.7,33.9109,-116.553,Gas,83.432,67.975,64.43,34.464,69.697,,443,69.697,36960.376000000004,30112.925,28542.49,15267.552,30875.771,30875.771
6831,United States of America,13.4,41.7682,-89.6744,Oil,0.236,0.276,0.259,0.583,0.705,,778,0.705,183.608,214.728,201.502,453.57399999999996,548.49,548.49
6832,United States of America,41.7,58.3676,-134.608,Oil,,,,0.138,0.084,232.92778207254705,778,0.084,,,,107.364,65.352,65.352
6833,United States of America,1.3,33.7533,-84.3889,Oil,0.0,0.0,0.0,0.0,0.0,,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6834,United States of America,517.0,27.8828,-97.2428,Gas,3034.0839990000004,3051.751002,2962.2980020000005,3007.849999,2552.5359980000007,,443,2552.5359980000007,1344099.2115570002,1351925.693886,1312298.0148860002,1332477.549557,1130773.4471140003,1130773.4471140003
6835,United States of America,54.6,41.7775,-87.8233,Coal,283.558694,297.12999800000006,290.33000499999997,248.941996,280.130001,,1050,280.130001,297736.6287,311986.4979000001,304846.50525,261389.09579999998,294136.50105,294136.50105
6836,United States of America,10.0,37.9128,-121.2614,Gas,22.761999999999997,22.284000000000002,19.215999999999998,21.188000000000002,55.86,,443,55.86,10083.565999999999,9871.812000000002,8512.687999999998,9386.284000000001,24745.98,24745.98
6837,United States of America,819.0,33.7388,-117.1704,Gas,1646.604,2332.292,927.165,383.86800000000005,381.176,,443,381.176,729445.572,1033205.3559999999,410734.095,170053.52400000003,168860.968,168860.968
6838,United States of America,2.1,39.2837,-76.5994,Gas,0.01274,0.003,0.006,0.0,0.0,,443,0.0,5.64382,1.329,2.658,0.0,0.0,0.0
6839,United States of America,1.1,37.3847,-121.9638,Gas,,,8.4249,7.853,7.529,7.750016107861995,443,7.529,,,3732.2306999999996,3478.879,3335.3469999999998,3335.3469999999998
6840,United States of America,1197.3000000000004,28.2628,-81.5486,Gas,186.05900000000003,259.97700100000003,296.715004,385.757998,300.577,,443,300.577,82424.13700000002,115169.81144300001,131444.746772,170890.793114,133155.611,133155.611
6841,United States of America,1640.0,39.5097,-112.5802,Coal,12387.224297,12369.825964999998,10860.909184,8403.849998,8413.931945999999,,1050,8413.931945999999,13006585.511850001,12988317.263249999,11403954.6432,8824042.4979,8834628.5433,8834628.5433
6842,United States of America,30.0,61.169,-149.911,Gas,14.86,0.862,0.8740000000000001,-0.78,-0.795,,443,-0.795,6582.98,381.866,387.1820000000001,-345.54,-352.185,-352.185
6843,United States of America,82.5,36.6803,-76.9128,Gas,0.0,0.0,0.0,0.0,226.39200400000001,,443,226.39200400000001,0.0,0.0,0.0,0.0,100291.657772,100291.657772
6844,United States of America,104.2,32.426,-86.8709,Gas,568.139996,0.0,0.0,0.0,587.1010050000001,,443,587.1010050000001,251686.018228,0.0,0.0,0.0,260085.74521500003,260085.74521500003
6845,United States of America,138.6,39.8233,-89.5891,Gas,7.355000000000001,8.825000000000003,0.0,44.347,18.445999999999998,,443,18.445999999999998,3258.265000000001,3909.4750000000013,0.0,19645.721,8171.5779999999995,8171.5779999999995
6846,United States of America,284.4000000000001,44.781,-93.042,Gas,19.759,2.572,5.295,17.435000000000002,4.54,,443,4.54,8753.237000000001,1139.396,2345.685,7723.705000000001,2011.22,2011.22
6847,United States of America,23.5,37.9231,-95.4256,Oil,1.483,1.038,0.7959999999999999,0.831,0.5389999999999999,,778,0.5389999999999999,1153.7740000000001,807.5640000000001,619.2879999999999,646.5179999999999,419.3419999999999,419.3419999999999
6848,United States of America,46.0,42.0275,-93.6394,Coal,125.458999,114.848,114.067,100.093364,107.213696,,1050,107.213696,131731.94895000002,120590.4,119770.34999999999,105098.03219999999,112574.3808,112574.3808
6849,United States of America,777.5999999999998,40.3509,-76.3658,Gas,4319.195,5208.269,4868.032999999999,5397.63,4849.422000000001,,443,4849.422000000001,1913403.3849999998,2307263.167,2156538.619,2391150.09,2148293.9460000005,2148293.9460000005
6850,United States of America,60.5,44.2761,-88.2658,Gas,0.0,11.332999999999998,0.0,0.0,5.736000000000001,,443,5.736000000000001,0.0,5020.518999999999,0.0,0.0,2541.0480000000002,2541.0480000000002
6851,United States of America,80.0,43.0706,-86.235,Coal,123.691002,174.46200299999995,205.406996,285.80500200000006,274.70799700000003,,1050,274.70799700000003,129875.5521,183185.10314999995,215677.34579999998,300095.25210000004,288443.39685,288443.39685
6852,United States of America,370.0,30.3648,-81.626,Gas,0.0,37.30200000000001,0.0,0.0,38.498000000000005,,443,38.498000000000005,0.0,16524.786000000004,0.0,0.0,17054.614,17054.614
6853,United States of America,1579.4,42.9103,-86.2007,Coal,0.0,0.0,8750.018952999999,6469.844018,8009.538992,,1050,8009.538992,0.0,0.0,9187519.900649998,6793336.2189,8410015.9416,8410015.9416
6854,United States of America,1055.0,37.8833,-84.1017,Gas,369.07300000000004,472.04899900000004,367.26400400000006,223.423,163.432002,,443,163.432002,163499.339,209117.70655700003,162697.95377200004,98976.389,72400.376886,72400.376886
6855,United States of America,1444.0,29.3097,-98.3203,Coal,7536.021960999998,9278.877977,4525.820047,5451.054018,5987.554955,,1050,5987.554955,7912823.0590499975,9742821.87585,4752111.04935,5723606.7189,6286932.702749999,6286932.702749999
6856,United States of America,624.0,32.5195,-93.7601,Gas,2924.5870000000004,3302.55,3588.7059999999997,3559.317,2885.455,,443,2885.455,1295592.0410000002,1463029.6500000001,1589796.758,1576777.431,1278256.565,1278256.565
6857,United States of America,1841.4000000000005,38.6361,-83.6939,Coal,13314.414226,10337.488311,9850.043984,11250.520654,6909.395987999999,,1050,6909.395987999999,13980134.9373,10854362.72655,10342546.1832,11813046.6867,7254865.787399999,7254865.787399999
